review_id,branch,idea_id
81d98c8734480c07,seed_43/balanced_open,idea_1_s07
287efe0a1636213d,seed_43/balanced_open,idea_1_s09
931adec5c6648fc7,seed_43/balanced_open,idea_1_s10
b98df553241309c0,seed_43/balanced_open,idea_1_s11
480f5df924865303,seed_43/balanced_open,idea_1_s12
cbdf4a39ba73e910,seed_43/balanced_open,idea_1_s13
ffa0df51f0d81a35,seed_43/balanced_open,idea_1_s14
f9a9c4e15b220f79,seed_43/balanced_open,idea_1_s15
70bf6dee960bf381,seed_43/balanced_open,idea_1_s16
596433a8de35b4e3,seed_43/balanced_open,idea_1_s17
f38a7f0db95f30c1,seed_43/balanced_open,idea_1_s18
22af17dd696ea2fc,seed_43/balanced_open,idea_1_s19
b2ece05a3be30127,seed_43/balanced_open,idea_2_s00
dee167c4d8e53830,seed_43/balanced_open,idea_2_s02
1924f6c61566dbe3,seed_43/balanced_open,idea_2_s03
4d1058265cf73856,seed_43/balanced_open,idea_2_s04
caa0350943692ccc,seed_43/balanced_open,idea_2_s06
f2f80293c9c0f601,seed_43/balanced_open,idea_2_s07
b2fb4c2950ad9086,seed_43/balanced_open,idea_2_s08
d9db2fa52adc46c1,seed_43/balanced_open,idea_2_s10
0925947684227a22,seed_43/balanced_open,idea_2_s11
008c8552cad4597e,seed_43/balanced_open,idea_2_s12
a80e6dfeace7fc5b,seed_43/balanced_open,idea_2_s13
914bc0b391ebe45a,seed_43/balanced_open,idea_2_s14
56f4ba32a951edd3,seed_43/balanced_open,idea_2_s15
66e46dc20fa18085,seed_43/balanced_open,idea_2_s16
53eca6daa00b37d1,seed_43/balanced_open,idea_2_s17
cb8dc26e908a3564,seed_43/balanced_open,idea_2_s18
9f7c88343085d8e8,seed_43/balanced_open,idea_2_s19
49cf22674e4c0191,seed_43/balanced_open,idea_3_s00
08ae860a2b4af0b6,seed_43/balanced_open,idea_3_s01
11970254c2a46820,seed_43/balanced_open,idea_3_s02
24674304e01b18af,seed_43/balanced_open,idea_3_s03
f660b157dc79a4c1,seed_43/balanced_open,idea_3_s04
37dc82bb81ef461e,seed_43/balanced_open,idea_3_s05
f94d46732482a6bb,seed_43/balanced_open,idea_3_s07
a8d4323425593ada,seed_43/balanced_open,idea_3_s08
c3fbf7911f65e514,seed_43/balanced_open,idea_3_s09
3261e2cf642c898e,seed_43/balanced_open,idea_3_s11
a9ff4dfd39006f41,seed_43/balanced_open,idea_3_s12
3ba40172aef5d222,seed_43/balanced_open,idea_3_s13
53298f89b674fa4b,seed_43/balanced_open,idea_3_s14
39139becee5be96a,seed_43/balanced_open,idea_3_s15
43ba677128862576,seed_43/balanced_open,idea_3_s17
b28aa351a44543b8,seed_43/balanced_open,idea_3_s19
96d29e6fdd5f49ef,seed_43/balanced_open,idea_4_s00
545135939507af5c,seed_43/balanced_open,idea_4_s01
e1a88fdbee84a1cd,seed_43/balanced_open,idea_4_s02
406275586356a71c,seed_43/balanced_open,idea_4_s04
20170da7c39833a6,seed_43/balanced_open,idea_4_s06
c59ad1adaac63414,seed_43/balanced_open,idea_4_s07
bec22c55ab500201,seed_43/balanced_open,idea_4_s08
60149db10d2224ab,seed_43/balanced_open,idea_4_s10
f33578fc3d454e51,seed_43/balanced_open,idea_4_s12
dbec2921325bb6f3,seed_43/balanced_open,idea_4_s13
eaa22e7aa972e1a8,seed_43/balanced_open,idea_4_s14
281a3bd2a4f1994e,seed_43/balanced_open,idea_4_s16
99f5bd4605892302,seed_43/balanced_open,idea_4_s17
cf5dbc499f2b3a00,seed_43/balanced_open,idea_4_s18
bf88cb6a53df5e91,seed_43/balanced_open,idea_4_s19
6fa5080686160170,seed_43/novelty_closed,idea_1_s00
6fe31f1a7f7f98c6,seed_43/novelty_closed,idea_1_s01
e1bef7d72bac8444,seed_43/novelty_closed,idea_1_s02
332b1cc8c0a82039,seed_43/novelty_closed,idea_1_s03
9fab6e50cc771c92,seed_43/novelty_closed,idea_1_s05
fd0b17ee380d7f33,seed_43/novelty_closed,idea_1_s06
ce9b9a201c03721e,seed_43/novelty_closed,idea_1_s07
2d2693f46d2b3e19,seed_43/novelty_closed,idea_1_s08
bcd66620cc363f33,seed_43/novelty_closed,idea_1_s09
10e86e0420a1f2b2,seed_43/novelty_closed,idea_1_s11
c97cac845b038213,seed_43/novelty_closed,idea_1_s12
3ef1748675d915a7,seed_43/novelty_closed,idea_1_s13
e0657fb4b1200a82,seed_43/novelty_closed,idea_1_s14
5eee6b38bacedf9a,seed_43/novelty_closed,idea_1_s15
4cb2393fba674275,seed_43/novelty_closed,idea_1_s16
7c62c8c7ea0f4e78,seed_43/novelty_closed,idea_1_s17
64624d791597fad8,seed_43/novelty_closed,idea_1_s18
0599fe9e5141df22,seed_43/novelty_closed,idea_1_s19
c3cd1d6b7ccac21a,seed_43/novelty_closed,idea_2_s00
49402bb84a0c9d2f,seed_43/novelty_closed,idea_2_s02
e50cdf030be2a867,seed_43/novelty_closed,idea_2_s03
12982bedb1b48f72,seed_43/novelty_closed,idea_2_s04
9c5b003dcd84e685,seed_43/novelty_closed,idea_2_s06
429270bcf6b2f8db,seed_43/novelty_closed,idea_2_s07
281a995184eb44cc,seed_43/novelty_closed,idea_2_s08
b753dd495cbe2248,seed_43/novelty_closed,idea_2_s09
93041c58b417ef5d,seed_43/novelty_closed,idea_2_s10
6af8807216e997d9,seed_43/novelty_closed,idea_2_s11
bf50393d3e91927f,seed_43/novelty_closed,idea_2_s12
cfa8355967f9a84d,seed_43/novelty_closed,idea_2_s13
83c8d6a5fa9907ee,seed_43/novelty_closed,idea_2_s14
29eb4771caa12e46,seed_43/novelty_closed,idea_2_s15
2bddc227164416e0,seed_43/novelty_closed,idea_2_s16
2b1fbff3d4909c20,seed_43/novelty_closed,idea_2_s17
7c403e46dfc890b8,seed_43/novelty_closed,idea_2_s18
52215114bd46e208,seed_43/novelty_closed,idea_2_s19
11a3168941711031,seed_43/novelty_closed,idea_3_s01
de1cda0f8782d071,seed_43/novelty_closed,idea_3_s02
ff19a49b826734dd,seed_43/novelty_closed,idea_3_s03
e2a308076ff72f43,seed_43/novelty_closed,idea_3_s04
47e9f1d90b262952,seed_43/novelty_closed,idea_3_s05
8f339ff368053b46,seed_43/novelty_closed,idea_3_s06
e476f08230074de4,seed_43/novelty_closed,idea_3_s07
6265041ab9768ad0,seed_43/novelty_closed,idea_3_s08
d84c6f8ab14c6a3b,seed_43/novelty_closed,idea_3_s09
aafdbebc265c1838,seed_43/novelty_closed,idea_3_s11
c46868f93ecefc56,seed_43/novelty_closed,idea_3_s12
b397dbe79d935a59,seed_43/novelty_closed,idea_3_s13
1187a6dcd0edb298,seed_43/novelty_closed,idea_3_s14
58e454c2d3f75fa5,seed_43/novelty_closed,idea_3_s15
a1ae40d5d99bc8c9,seed_43/novelty_closed,idea_3_s17
05bbda4139de9ff0,seed_43/novelty_closed,idea_3_s19
6d74a4bc9e5abed3,seed_43/novelty_closed,idea_4_s00
b6247a3c7f33e222,seed_43/novelty_closed,idea_4_s01
950e492b1a18a1f4,seed_43/novelty_closed,idea_4_s02
5df4ebf2e2382fa3,seed_43/novelty_closed,idea_4_s04
589a9149ded0b708,seed_43/novelty_closed,idea_4_s05
70ca4b9dd249c47b,seed_43/novelty_closed,idea_4_s06
b63e49e0e9eb8977,seed_43/novelty_closed,idea_4_s08
cad924150b1d3574,seed_43/novelty_closed,idea_4_s10
6d8cf5c88e44b42b,seed_43/novelty_closed,idea_4_s12
43d1e900d6c04186,seed_43/novelty_closed,idea_4_s13
742ebd06b91cd15b,seed_43/novelty_closed,idea_4_s14
6297e21078701397,seed_43/novelty_closed,idea_4_s16
4a02e088112a33e1,seed_43/novelty_closed,idea_4_s17
e2690c0c9ac622d3,seed_43/novelty_closed,idea_4_s18
0447ad55f9144c57,seed_43/novelty_closed,idea_4_s19
e3ca22f09337ed6f,seed_43/novelty_open,idea_1_s00
7e11509f281ece9e,seed_43/novelty_open,idea_1_s01
0060096226beb063,seed_43/novelty_open,idea_1_s02
35cdfd642e0be7b0,seed_43/novelty_open,idea_1_s03
2bc18459182ef716,seed_43/novelty_open,idea_1_s04
8bc2aae7453a4af2,seed_43/novelty_open,idea_1_s05
159e8c406f76915f,seed_43/novelty_open,idea_1_s07
b215a5778c18e0e2,seed_43/novelty_open,idea_1_s09
5a17ec001fd4e2d9,seed_43/novelty_open,idea_1_s10
3e02acd17947d7d8,seed_43/novelty_open,idea_1_s11
79e9757aa550a8c4,seed_43/novelty_open,idea_1_s12
6115e6def7a9ae48,seed_43/novelty_open,idea_1_s13
9e4daa2b5af2a22e,seed_43/novelty_open,idea_1_s14
76dcdcd0aa25b95f,seed_43/novelty_open,idea_1_s15
ecf475d6b7aa18f8,seed_43/novelty_open,idea_1_s16
9788e73aed00f94e,seed_43/novelty_open,idea_1_s17
9bf72f19d526c779,seed_43/novelty_open,idea_1_s18
5aa554d636bb34f4,seed_43/novelty_open,idea_1_s19
f235605aec47a1a0,seed_43/novelty_open,idea_2_s00
317e265455b28c0d,seed_43/novelty_open,idea_2_s02
ee3f5cba27d21a14,seed_43/novelty_open,idea_2_s03
73964b2a4b8cc600,seed_43/novelty_open,idea_2_s04
ce895a6ed28c5231,seed_43/novelty_open,idea_2_s06
d84b20ae6e528db5,seed_43/novelty_open,idea_2_s07
46e55b0946bed85e,seed_43/novelty_open,idea_2_s08
0888d57c8b10c946,seed_43/novelty_open,idea_2_s10
c0fb55974156e677,seed_43/novelty_open,idea_2_s11
67bd1e7d66a056c5,seed_43/novelty_open,idea_2_s12
c58ba1a9a13312bf,seed_43/novelty_open,idea_2_s13
8d77d8e2f5a3335b,seed_43/novelty_open,idea_2_s14
8da9a79db5fd652a,seed_43/novelty_open,idea_2_s15
d3ec5475f7df4fba,seed_43/novelty_open,idea_2_s16
46ee178a3b9108e4,seed_43/novelty_open,idea_2_s17
892ede1799faa940,seed_43/novelty_open,idea_2_s18
4f0624edfa7d1b5c,seed_43/novelty_open,idea_2_s19
31047fdee9139f16,seed_43/novelty_open,idea_3_s00
c5c6a44465dd04bd,seed_43/novelty_open,idea_3_s01
71d79226636dda85,seed_43/novelty_open,idea_3_s02
4311760746dd97c6,seed_43/novelty_open,idea_3_s03
85eab018040a7904,seed_43/novelty_open,idea_3_s04
86638c1aed12a0a8,seed_43/novelty_open,idea_3_s05
6a759c186dc7f392,seed_43/novelty_open,idea_3_s07
3bb4075694f4d409,seed_43/novelty_open,idea_3_s08
8149f8c9a34da096,seed_43/novelty_open,idea_3_s09
3ef0aec89c247f42,seed_43/novelty_open,idea_3_s11
48ae594e5bf8941f,seed_43/novelty_open,idea_3_s12
3c62f0c962126f80,seed_43/novelty_open,idea_3_s13
092e8a2049e639c4,seed_43/novelty_open,idea_3_s14
0b01f9d87c498a1b,seed_43/novelty_open,idea_3_s15
fdca0dd474edf366,seed_43/novelty_open,idea_3_s17
910dfec1dc8114b8,seed_43/novelty_open,idea_3_s19
ccdcd5a752fb5b84,seed_43/novelty_open,idea_4_s00
f079b1f61fab2864,seed_43/novelty_open,idea_4_s01
54d339e4324f8197,seed_43/novelty_open,idea_4_s02
6948198e2b9a2bc8,seed_43/novelty_open,idea_4_s04
26393f282552501a,seed_43/novelty_open,idea_4_s06
0e51e4e3c391abbf,seed_43/novelty_open,idea_4_s07
e15b02bdf1c790e2,seed_43/novelty_open,idea_4_s08
db1191501390a111,seed_43/novelty_open,idea_4_s10
e532bafbe0e70848,seed_43/novelty_open,idea_4_s12
1f9d5c708eba1d73,seed_43/novelty_open,idea_4_s13
b1828848f26c3fce,seed_43/novelty_open,idea_4_s14
4d7fec676877398a,seed_43/novelty_open,idea_4_s16
a0b99d7702108409,seed_43/novelty_open,idea_4_s17
51121951953d7a8e,seed_43/novelty_open,idea_4_s18
128ed4d98ff63773,seed_43/novelty_open,idea_4_s19
210ef4293486a139,seed_43/recognition_closed,idea_1_s00
3dbd03376335a204,seed_43/recognition_closed,idea_1_s01
2e46264dd2d220cf,seed_43/recognition_closed,idea_1_s02
3ccd49ea966d5590,seed_43/recognition_closed,idea_1_s03
cefbc503cfc57789,seed_43/recognition_closed,idea_1_s05
542cee9bcbaef7c2,seed_43/recognition_closed,idea_1_s06
ad40d662c64b6dbf,seed_43/recognition_closed,idea_1_s07
f34d9832998ef588,seed_43/recognition_closed,idea_1_s08
d8f0e72a066ce9f1,seed_43/recognition_closed,idea_1_s09
3e797b231bc8e9da,seed_43/recognition_closed,idea_1_s11
12896381b1cd3b87,seed_43/recognition_closed,idea_1_s12
50652629f204ed00,seed_43/recognition_closed,idea_1_s13
e9d884894c2cabb6,seed_43/recognition_closed,idea_1_s14
d9cbae94aab29f2a,seed_43/recognition_closed,idea_1_s15
e6fedd5e1f01bd36,seed_43/recognition_closed,idea_1_s16
1edebc516eac5f68,seed_43/recognition_closed,idea_1_s17
af44e78e51bf6326,seed_43/recognition_closed,idea_1_s18
669e0e0997be0fee,seed_43/recognition_closed,idea_1_s19
60e3cde8bc710b2e,seed_43/recognition_closed,idea_2_s00
7d512f0adca8370b,seed_43/recognition_closed,idea_2_s02
7497b66229a8ec38,seed_43/recognition_closed,idea_2_s03
da2f5221c366567c,seed_43/recognition_closed,idea_2_s04
e6110174a079b154,seed_43/recognition_closed,idea_2_s06
02d00d9083a3217c,seed_43/recognition_closed,idea_2_s07
8f8777aadbfd6dd7,seed_43/recognition_closed,idea_2_s08
5b69917570cb83d1,seed_43/recognition_closed,idea_2_s09
3489ceacc7872f3b,seed_43/recognition_closed,idea_2_s10
541cf14aaab1e4e4,seed_43/recognition_closed,idea_2_s11
70f1b786b22d85ee,seed_43/recognition_closed,idea_2_s12
71e3974b4a5be1f9,seed_43/recognition_closed,idea_2_s13
1f5ed85abd8f5d57,seed_43/recognition_closed,idea_2_s14
ecc46c4bf58115fe,seed_43/recognition_closed,idea_2_s15
c8d229ab16f34af4,seed_43/recognition_closed,idea_2_s16
7e9e567f30f65665,seed_43/recognition_closed,idea_2_s17
381eb11b9e3343d0,seed_43/recognition_closed,idea_2_s18
5c63d50a56865e05,seed_43/recognition_closed,idea_2_s19
84d09a37902574bd,seed_43/recognition_closed,idea_3_s01
8ecb949c11e08972,seed_43/recognition_closed,idea_3_s02
0211e8de75e943d1,seed_43/recognition_closed,idea_3_s03
f3a3ce5c1b1dc4db,seed_43/recognition_closed,idea_3_s04
12bcfee4bccd0441,seed_43/recognition_closed,idea_3_s05
9f187785bfbaf4bd,seed_43/recognition_closed,idea_3_s06
6805cdb3944245a4,seed_43/recognition_closed,idea_3_s07
c70cd1a74a088a7e,seed_43/recognition_closed,idea_3_s08
34e27a8ba46baccd,seed_43/recognition_closed,idea_3_s09
e3b3666b83bc1395,seed_43/recognition_closed,idea_3_s11
75fc1f37378d797a,seed_43/recognition_closed,idea_3_s12
1a77851c2bcfa3e9,seed_43/recognition_closed,idea_3_s13
2194999ad4775992,seed_43/recognition_closed,idea_3_s14
91d28608653076fe,seed_43/recognition_closed,idea_3_s15
17738f347bedc746,seed_43/recognition_closed,idea_3_s17
c7086f99a65536ca,seed_43/recognition_closed,idea_3_s19
1d8583c0dbf7cba1,seed_43/recognition_closed,idea_4_s00
5b16bd1f3dbb6693,seed_43/recognition_closed,idea_4_s01
89c39149ca64e600,seed_43/recognition_closed,idea_4_s02
bf79d03c51eaa3ef,seed_43/recognition_closed,idea_4_s04
4ef05bb4b8e8b852,seed_43/recognition_closed,idea_4_s05
e1073d1ed2ae4e3f,seed_43/recognition_closed,idea_4_s06
b90129daf7c4f5d5,seed_43/recognition_closed,idea_4_s08
f8a2e2cadfe071b9,seed_43/recognition_closed,idea_4_s10
821268ad813b6850,seed_43/recognition_closed,idea_4_s12
757b53a14a6786ae,seed_43/recognition_closed,idea_4_s13
c8ff4be9f6694824,seed_43/recognition_closed,idea_4_s14
ddb8aec5888a32bb,seed_43/recognition_closed,idea_4_s16
4a1845aae9caec9b,seed_43/recognition_closed,idea_4_s17
2db93054192eb65c,seed_43/recognition_closed,idea_4_s18
44fb323482627ed3,seed_43/recognition_closed,idea_4_s19
c6fe44597ff8b0dc,seed_43/recognition_open,idea_1_s00
782ad2c2e6e395af,seed_43/recognition_open,idea_1_s01
eca5ec9f672bed3f,seed_43/recognition_open,idea_1_s02
0a7df16c1c3d1307,seed_43/recognition_open,idea_1_s03
7d7b23712807261d,seed_43/recognition_open,idea_1_s04
f212a255de909787,seed_43/recognition_open,idea_1_s05
8ee4d300e8e48b5e,seed_43/recognition_open,idea_1_s07
bf0c7151a3acb97c,seed_43/recognition_open,idea_1_s09
08bcb867ea8e64b8,seed_43/recognition_open,idea_1_s10
289b7cd3f0557650,seed_43/recognition_open,idea_1_s11
4b31779c421dde25,seed_43/recognition_open,idea_1_s12
2aa47a913d13092e,seed_43/recognition_open,idea_1_s13
ad50d18411108157,seed_43/recognition_open,idea_1_s14
0ba8012541b4a528,seed_43/recognition_open,idea_1_s15
a1718471f6059853,seed_43/recognition_open,idea_1_s16
2fcb0e5121b0feff,seed_43/recognition_open,idea_1_s17
cfc03e2e107d6eab,seed_43/recognition_open,idea_1_s18
7ad8a4926371a885,seed_43/recognition_open,idea_1_s19
baf1533ce8b852fe,seed_43/recognition_open,idea_2_s00
35ce2f4d0f47b35d,seed_43/recognition_open,idea_2_s02
114df8d4570839b8,seed_43/recognition_open,idea_2_s03
b41b7392194d4406,seed_43/recognition_open,idea_2_s04
09e8c6330b827778,seed_43/recognition_open,idea_2_s06
9225b28cc274efac,seed_43/recognition_open,idea_2_s07
af779ed930bad47c,seed_43/recognition_open,idea_2_s08
42a616f2a42992ec,seed_43/recognition_open,idea_2_s10
b8e31d4f8873661f,seed_43/recognition_open,idea_2_s11
35e1a3ae480486f6,seed_43/recognition_open,idea_2_s12
699fa4e079f9ccfd,seed_43/recognition_open,idea_2_s13
008df70935fb7ded,seed_43/recognition_open,idea_2_s14
330a3a8a68cf3329,seed_43/recognition_open,idea_2_s15
6635f578afa8e219,seed_43/recognition_open,idea_2_s16
d1be6e5f1cbfca87,seed_43/recognition_open,idea_2_s17
30712584b0127b08,seed_43/recognition_open,idea_2_s18
1d5a19522bdc6f9a,seed_43/recognition_open,idea_2_s19
4f4e3c5a43405ff8,seed_43/recognition_open,idea_3_s00
4936cc3ea60a5ae2,seed_43/recognition_open,idea_3_s01
d3177ad2949368c3,seed_43/recognition_open,idea_3_s02
48d3049181e84136,seed_43/recognition_open,idea_3_s03
d05ad5fc4c8de290,seed_43/recognition_open,idea_3_s04
c492b758220e487d,seed_43/recognition_open,idea_3_s05
ee6b10daaead177c,seed_43/recognition_open,idea_3_s07
a716175e7e15f798,seed_43/recognition_open,idea_3_s08
02030812cc22ce56,seed_43/recognition_open,idea_3_s09
f83f24ccb3e9af7f,seed_43/recognition_open,idea_3_s11
0006900ba81880d1,seed_43/recognition_open,idea_3_s12
874424e0caefe506,seed_43/recognition_open,idea_3_s13
affb7b726fa0770e,seed_43/recognition_open,idea_3_s14
2f96119340190ae3,seed_43/recognition_open,idea_3_s15
d36092ac2a973f1e,seed_43/recognition_open,idea_3_s17
86bddcd463f3bb12,seed_43/recognition_open,idea_3_s19
a90462acc79cf0d3,seed_43/recognition_open,idea_4_s00
b61d71e842c8cc84,seed_43/recognition_open,idea_4_s01
a476bbdb16bf7d36,seed_43/recognition_open,idea_4_s02
f327bc50f0f583e1,seed_43/recognition_open,idea_4_s04
17ae99181de99d50,seed_43/recognition_open,idea_4_s06
99eb160150f0a294,seed_43/recognition_open,idea_4_s07
19addfe7c22f4bf3,seed_43/recognition_open,idea_4_s08
cf64d6efb7015917,seed_43/recognition_open,idea_4_s10
c2245f3d55b55147,seed_43/recognition_open,idea_4_s12
6920e01ca891d9e2,seed_43/recognition_open,idea_4_s13
0c852bf086e04657,seed_43/recognition_open,idea_4_s14
6131a8ad2fc3b162,seed_43/recognition_open,idea_4_s16
6a26fad2d78be58b,seed_43/recognition_open,idea_4_s17
65d70a630c6d8eb1,seed_43/recognition_open,idea_4_s18
36438770f12909fa,seed_43/recognition_open,idea_4_s19
b1c5c058e49f6f67,seed_44/balanced_closed,idea_1_s00
a75796fb3803f455,seed_44/balanced_closed,idea_1_s01
f37ff600344812e7,seed_44/balanced_closed,idea_1_s02
57749cec5620b592,seed_44/balanced_closed,idea_1_s03
690cf4a942ea9ae8,seed_44/balanced_closed,idea_1_s04
85bdafa2cb881845,seed_44/balanced_closed,idea_1_s05
5efc6cb24013c792,seed_44/balanced_closed,idea_1_s06
f32564b4b3746311,seed_44/balanced_closed,idea_1_s07
421bbd36493eb85e,seed_44/balanced_closed,idea_1_s08
dd8269ec393aa857,seed_44/balanced_closed,idea_1_s09
70a09fd06a216970,seed_44/balanced_closed,idea_1_s11
2833e1b43aaf7b5c,seed_44/balanced_closed,idea_1_s13
95c66ca72d7b86ee,seed_44/balanced_closed,idea_1_s14
f2bfbb3a7fa77977,seed_44/balanced_closed,idea_1_s15
849f0987e486ee96,seed_44/balanced_closed,idea_1_s16
7567f77a7fa4fd44,seed_44/balanced_closed,idea_1_s17
ec06309bd80bdb1f,seed_44/balanced_closed,idea_1_s18
ae32e83b60a06b47,seed_44/balanced_closed,idea_1_s19
9eaae1adb03609cc,seed_44/balanced_closed,idea_2_s00
1763ce5b3922117c,seed_44/balanced_closed,idea_2_s01
8840a84fa5dc5658,seed_44/balanced_closed,idea_2_s02
683c8d95201efb3d,seed_44/balanced_closed,idea_2_s03
9f8b01897556c533,seed_44/balanced_closed,idea_2_s04
6b6f5bd04ea0df5c,seed_44/balanced_closed,idea_2_s05
8c5d490655869057,seed_44/balanced_closed,idea_2_s06
666d02a6524c1f15,seed_44/balanced_closed,idea_2_s08
a102fe5325a2d0c0,seed_44/balanced_closed,idea_2_s10
cd825f8efa7bff55,seed_44/balanced_closed,idea_2_s12
2298d3e4a88a4425,seed_44/balanced_closed,idea_2_s13
9dff52bbb9fdf5fe,seed_44/balanced_closed,idea_2_s14
510b736aef6e89df,seed_44/balanced_closed,idea_2_s15
5c8b6ff858fd2a18,seed_44/balanced_closed,idea_2_s16
f643c8770e34487c,seed_44/balanced_closed,idea_2_s18
f5cd6f6779f66a0e,seed_44/balanced_closed,idea_2_s19
0ce4eeef06e7e8d1,seed_44/balanced_closed,idea_3_s00
381ebcb444faf819,seed_44/balanced_closed,idea_3_s01
337afbb1b2127812,seed_44/balanced_closed,idea_3_s03
9efd556f6f6adbc0,seed_44/balanced_closed,idea_3_s04
8f9259867415c16e,seed_44/balanced_closed,idea_3_s05
c29077643a549051,seed_44/balanced_closed,idea_3_s06
fa1de21ef35292af,seed_44/balanced_closed,idea_3_s07
c2f6830b69d30ed3,seed_44/balanced_closed,idea_3_s08
ae0165b946dad9be,seed_44/balanced_closed,idea_3_s09
30920812a8a4b121,seed_44/balanced_closed,idea_3_s10
db1042f3eb7d8780,seed_44/balanced_closed,idea_3_s11
ddfe1c88571e1e47,seed_44/balanced_closed,idea_3_s13
7db5081616705e70,seed_44/balanced_closed,idea_3_s14
c5990684a98e3b48,seed_44/balanced_closed,idea_3_s15
eec9fcba6c184654,seed_44/balanced_closed,idea_3_s17
4286e834e7ff1f14,seed_44/balanced_closed,idea_3_s18
f7338e9245b1d4d5,seed_44/balanced_closed,idea_3_s19
a2506b854bc8c182,seed_44/balanced_closed,idea_4_s00
4c82e5b365e99302,seed_44/balanced_closed,idea_4_s01
34beebb3b9e2c6c1,seed_44/balanced_closed,idea_4_s02
af452b59f820ea30,seed_44/balanced_closed,idea_4_s04
1fca3e25f500c9c2,seed_44/balanced_closed,idea_4_s06
c0f9040fea884991,seed_44/balanced_closed,idea_4_s08
e43f3633a614751c,seed_44/balanced_closed,idea_4_s10
b8724c2d7233b386,seed_44/balanced_closed,idea_4_s11
20c04b14caa97937,seed_44/balanced_closed,idea_4_s12
dfcbc5ce34de1a6f,seed_44/balanced_closed,idea_4_s13
d57ff94c2edb3e02,seed_44/balanced_closed,idea_4_s14
f11ee5934df5ffae,seed_44/balanced_closed,idea_4_s15
2969430dd89d3759,seed_44/balanced_closed,idea_4_s16
1d118fba27dd7724,seed_44/balanced_closed,idea_4_s18
c62b7e7fb9700bc6,seed_44/balanced_closed,idea_4_s19
0e26284289ff0510,seed_44/balanced_open,idea_1_s00
a829663cb7afb459,seed_44/balanced_open,idea_1_s01
2e1cf1798ffe2399,seed_44/balanced_open,idea_1_s02
c6ae9a9feff264be,seed_44/balanced_open,idea_1_s03
f3d246fca02e5ede,seed_44/balanced_open,idea_1_s04
ab3f8d0292ad86f7,seed_44/balanced_open,idea_1_s05
30c51b6c0e4e8e28,seed_44/balanced_open,idea_1_s06
5fcc9ef82db4a2fe,seed_44/balanced_open,idea_1_s07
f5c41a5e5e73c787,seed_44/balanced_open,idea_1_s08
ecf73f910bd769c8,seed_44/balanced_open,idea_1_s09
21bd8e4c82542159,seed_44/balanced_open,idea_1_s11
63b2ed01740652ab,seed_44/balanced_open,idea_1_s12
191aded612f3ba3b,seed_44/balanced_open,idea_1_s13
d6502b3b4e07ac9c,seed_44/balanced_open,idea_1_s14
40a67392195a7dac,seed_44/balanced_open,idea_1_s15
cabc843005f07885,seed_44/balanced_open,idea_1_s16
2cb45400d5e3900b,seed_44/balanced_open,idea_1_s17
7fcfb48d36d010f6,seed_44/balanced_open,idea_1_s18
0c10d972d8d4fdcc,seed_44/balanced_open,idea_1_s19
7920d893a9d901ae,seed_44/balanced_open,idea_2_s00
5cedc3d5979020a2,seed_44/balanced_open,idea_2_s02
a85477a803615bcf,seed_44/balanced_open,idea_2_s03
bcc45127c1f33df0,seed_44/balanced_open,idea_2_s04
18e93e4ab51e521f,seed_44/balanced_open,idea_2_s05
b7af880e0e9b8fdf,seed_44/balanced_open,idea_2_s06
e5836a337821ca27,seed_44/balanced_open,idea_2_s07
66432782f73d4c38,seed_44/balanced_open,idea_2_s08
20c7784ef1dcbe63,seed_44/balanced_open,idea_2_s09
c603cc7b81290e29,seed_44/balanced_open,idea_2_s10
c7e1d58f0dec7e38,seed_44/balanced_open,idea_2_s12
4dd363449d2271b5,seed_44/balanced_open,idea_2_s13
90d8a98d2631d7e3,seed_44/balanced_open,idea_2_s14
cf8dd54d4735b1f9,seed_44/balanced_open,idea_2_s15
2a472d16d579f59b,seed_44/balanced_open,idea_2_s16
b52112f79590545c,seed_44/balanced_open,idea_2_s17
584a3f4065c250b4,seed_44/balanced_open,idea_2_s18
d461e5ff846eb7c5,seed_44/balanced_open,idea_2_s19
9e357d562b680101,seed_44/balanced_open,idea_3_s00
0aba9414874bed76,seed_44/balanced_open,idea_3_s01
1ee58f0349873db2,seed_44/balanced_open,idea_3_s02
7828f5054ac3650e,seed_44/balanced_open,idea_3_s03
cb4b482404ab0f04,seed_44/balanced_open,idea_3_s04
61fd0e76bdcf57a4,seed_44/balanced_open,idea_3_s05
0ce300d527611d3f,seed_44/balanced_open,idea_3_s07
efeb7b74822c4821,seed_44/balanced_open,idea_3_s08
76133b6fbf56f6f5,seed_44/balanced_open,idea_3_s09
7b20b92297f4dd60,seed_44/balanced_open,idea_3_s10
f96e53e28b690c78,seed_44/balanced_open,idea_3_s11
7bd0294ac554e750,seed_44/balanced_open,idea_3_s13
6543312765845eed,seed_44/balanced_open,idea_3_s15
87ad59e531e03efb,seed_44/balanced_open,idea_3_s16
bb6968b188ed7cc5,seed_44/balanced_open,idea_3_s17
97a3acbd18d8ae6c,seed_44/balanced_open,idea_3_s18
b1f7f52fd1d94a75,seed_44/balanced_open,idea_3_s19
c8de61ca4f85ffc0,seed_44/balanced_open,idea_4_s00
54bc37ab0f34fe7c,seed_44/balanced_open,idea_4_s01
a1f69b4570fe5679,seed_44/balanced_open,idea_4_s02
9d0384cb41b373b9,seed_44/balanced_open,idea_4_s04
